id;name;author_name;inventory_status;original_price;discount;price;discount_rate;rating_average;review_count;quantity_sold;type_book;book_cover
173718231;Combo 2 Cuốn Luyện viết Lớp 1 - Chương trình SGK Cánh diều;;available;60000;32000;28000;53;5.0;2;{'text': 'Đã bán 24', 'value': 24};sach_giaokhoa;Bìa mềm
185290636;Hoạch Định Chiến Lược Dự Án;;available;198000;0;198000;0;0.0;0;{'text': 'Đã bán 1', 'value': 1};sach_giaokhoa;Bìa cứng
25904858;Làm Kế Toán Không Khó Giỏi Kế Toán Chỉ Trong 20 Ngày ( Kế toán trong doanh nghiệp Thương Mại);;available;495000;45000;450000;9;5.0;9;{'text': 'Đã bán 82', 'value': 82};sach_giaokhoa;Bìa mềm
25909073;Làm Kế Toán Không Khó - Kế Toán Trong Doanh Nghiệp Xây Dựng, Xây Lắp;;available;495000;45000;450000;9;4.5;12;{'text': 'Đã bán 81', 'value': 81};sach_giaokhoa;Bìa mềm
178093104;Sách Giáo Khoa Bộ Lớp 12 - Sách Bài Học (Bộ 14 Cuốn) (2022);Bộ Giáo Dục Và Đào Tạo;available;180000;0;180000;0;5.0;88;{'text': 'Đã bán 425', 'value': 425};sach_giaokhoa;
113655533;Giáo Trình Chủ Nghĩa Xã Hội Khoa Học (Dành Cho Bậc Đại Học Hệ Không Chuyên Lý Luận Chính Trị) - Bộ mới năm 2021;Bộ Giáo Dục Và Đào Tạo;available;56730;0;56730;0;5.0;295;{'text': 'Đã bán 1484', 'value': 1484};sach_giaokhoa;Bìa mềm
178093139;Sách Giáo Khoa Bộ Lớp 9 - Sách Bài Học (Bộ 12 Cuốn) (2022);Bộ Giáo Dục Và Đào Tạo;available;136000;0;136000;0;5.0;28;{'text': 'Đã bán 179', 'value': 179};sach_giaokhoa;
179211099;Sách- Combo sách lớp 9 toán văn anh và lý hóa;;available;194000;0;194000;0;4.7;26;{'text': 'Đã bán 122', 'value': 122};sach_giaokhoa;
113655308;Giáo Trình Kinh Tế Chính Trị Mác – Lênin (Dành Cho Bậc Đại Học Hệ Không Chuyên Lý Luận Chính Trị) - Bộ mới năm 2021;Bộ Giáo Dục Và Đào Tạo;available;58000;0;58000;0;5.0;337;{'text': 'Đã bán 1510', 'value': 1510};sach_giaokhoa;Bìa mềm
113656189;Giáo Trình Lịch Sử Đảng Cộng Sản Việt Nam (Dành Cho Bậc Đại Học Hệ Không Chuyên Lý Luận Chính Trị) - Bộ mới năm 2021;Bộ Giáo Dục Và Đào Tạo;available;85000;0;85000;0;5.0;186;{'text': 'Đã bán 957', 'value': 957};sach_giaokhoa;Bìa mềm
178093131;Sách Giáo Khoa Bộ Lớp 1 - Chân Trời Sáng Tạo - Sách Bài Tập (Bộ 11 Cuốn) (2022);nhieu tac gia;available;138000;0;138000;0;5.0;21;{'text': 'Đã bán 147', 'value': 147};sach_giaokhoa;
172448095;Bộ SGK Lớp 12 Nâng cao Toán, Lí, Hóa (SGK+BT) ;nhieu tac gia;available;117200;0;117200;0;5.0;19;{'text': 'Đã bán 84', 'value': 84};sach_giaokhoa;Bìa mềm
54683104;AutoCAD Cơ Bản Cho Người Mới Bắt Đầu (Dành Cho Phiên Bản AutoCAD 2009 Đến 2020);Nguyễn Hoành;available;93000;19400;73600;21;4.6;113;{'text': 'Đã bán 477', 'value': 477};sach_giaokhoa;Bìa mềm
178093089;Sách Giáo Khoa Bộ Lớp 2 - Chân Trời Sáng Tạo - Sách Bài Tập (Bộ 11 Cuốn) (2022);Bộ Giáo Dục Và Đào Tạo;available;139000;0;139000;0;5.0;19;{'text': 'Đã bán 177', 'value': 177};sach_giaokhoa;
149520322;Kinh Tế Học Vi Mô (2021);;available;268000;28000;240000;10;5.0;68;{'text': 'Đã bán 294', 'value': 294};sach_giaokhoa;
113656455;Giáo Trình Tư Tưởng Hồ Chí Minh (Dành Cho Bậc Đại Học Hệ Không Chuyên Lý Luận Chính Trị) - Bộ mới năm 2021;Bộ Giáo Dục Và Đào Tạo;available;56500;0;56500;0;5.0;226;{'text': 'Đã bán 1153', 'value': 1153};sach_giaokhoa;Bìa mềm
1325399;Giáo Trình C++ Và Lập Trình Hướng Đối Tượng;Phạm Văn Ất;available;145000;40600;104400;28;5.0;1;{'text': 'Đã bán 8', 'value': 8};sach_giaokhoa;Bìa mềm
117078219;Combo Giáo Trình Lịch Sử Đảng Cộng Sản Việt Nam + Giáo Trình Tư Tưởng Hồ Chí Minh (Dành Cho Bậc Đại Học Hệ Không Chuyên Lý Luận Chính Trị) - Bộ mới năm 2021;;available;138000;0;138000;0;5.0;83;{'text': 'Đã bán 300', 'value': 300};sach_giaokhoa;Bìa mềm
183497967;Combo Tiếng Anh Lớp 7 - Global Success (SHS+SBT);Hoàng Văn Vân;available;140000;0;140000;0;5.0;17;{'text': 'Đã bán 103', 'value': 103};sach_giaokhoa;Bìa mềm
178093091;Sách Giáo Khoa Bộ Lớp 6 - Chân Trời Sáng Tạo - Sách Bài Tập (Bộ 12 Cuốn) (2022);Bộ Giáo Dục Và Đào Tạo;available;153000;0;153000;0;5.0;17;{'text': 'Đã bán 127', 'value': 127};sach_giaokhoa;
185970531;Combo Hóa Học Lớp 10 (Kết nối tri thức với cuộc sống) (SGK + Bài tập + Chuyên đề học tập);nhieu tac gia;available;49000;0;49000;0;4.8;18;{'text': 'Đã bán 159', 'value': 159};sach_giaokhoa;Bìa mềm
180749768;Tiếng Anh 11 - Tập 1 - Sách Học Sinh (2022);Bộ Giáo Dục Và Đào Tạo;available;39000;0;39000;0;5.0;16;{'text': 'Đã bán 123', 'value': 123};sach_giaokhoa;
106349776;Tiếng Anh 8 - Tập 1 - Sách Học Sinh (2021);Bộ Giáo Dục Và Đào Tạo;available;35000;0;35000;0;4.8;41;{'text': 'Đã bán 181', 'value': 181};sach_giaokhoa;
83178401;Combo Kinh Tế Vĩ Mô và Tóm Tắt - Bài Tập - Trắc Nghiệm Kinh Tế Vĩ Mô;Th.S Trần Thị Bích Dung;available;160000;4800;155200;3;5.0;76;{'text': 'Đã bán 336', 'value': 336};sach_giaokhoa;Bìa mềm
178093093;Sách Giáo Khoa Bộ Lớp 2 - Chân Trời Sáng Tạo - Sách Bài Học (Bộ 10 Cuốn) (2022);Bộ Giáo Dục Và Đào Tạo;available;179000;0;179000;0;5.0;14;{'text': 'Đã bán 108', 'value': 108};sach_giaokhoa;
168900620;Giáo Trình Chủ Nghĩa Xã Hội Khoa Học (Dành Cho Bậc Đại Học Hệ Không Chuyên Lý Luận Chính Trị);Bộ Giáo Dục Và Đào Tạo;available;61000;7000;54000;11;5.0;15;{'text': 'Đã bán 68', 'value': 68};sach_giaokhoa;
178093137;Sách Giáo Khoa Bộ Lớp 1 - Chân Trời Sáng Tạo - Sách Bài Học (Bộ 9 Cuốn) (2022);nhieu tac gia;available;186000;0;186000;0;4.6;13;{'text': 'Đã bán 142', 'value': 142};sach_giaokhoa;
185970433;Tiếng Anh 10 (Global Success) (SHS+SBT);nhieu tac gia;available;133000;0;133000;0;4.7;11;{'text': 'Đã bán 159', 'value': 159};sach_giaokhoa;Bìa mềm
113655001;Giáo Trình Triết Học Mác – Lênin (Dành Cho Bậc Đại Học Hệ Không Chuyên Lý Luận Chính Trị) - Bộ mới năm 2021;Bộ Giáo Dục Và Đào Tạo;available;93000;0;93000;0;5.0;587;{'text': 'Đã bán 2328', 'value': 2328};sach_giaokhoa;Bìa mềm
172446513;Bộ 10 Cuốn SGK Lớp 9 (Chỉ bao gồm SGK);nhieu tac gia;available;127000;0;127000;0;5.0;9;{'text': 'Đã bán 38', 'value': 38};sach_giaokhoa;Bìa mềm
114906384;Quản Trị Học;;available;111300;4300;107000;4;4.8;30;{'text': 'Đã bán 141', 'value': 141};sach_giaokhoa;Bìa mềm
52669600;Thiết Kế Nội Thất (Tái Bản);Francis D.K. Ching;available;139000;7000;132000;5;4.5;122;{'text': 'Đã bán 750', 'value': 750};sach_giaokhoa;Bìa mềm
169457280;Combo Sách Hóa Học Nâng Cao (Lớp 11 + Lớp 12);nhieu tac gia;available;47000;0;47000;0;4.7;18;{'text': 'Đã bán 92', 'value': 92};sach_giaokhoa;Bìa mềm
49180946;Hệ Thống Tài Khoản Kế Toán;.;available;5000;1000;4000;20;5.0;110;{'text': 'Đã bán 1036', 'value': 1036};sach_giaokhoa;
185006226;Công Nghệ 9 - Lắp Đặt Mạng Điện Trong Nhà (2022);nhieu tac gia;available;5000;0;5000;0;5.0;9;{'text': 'Đã bán 65', 'value': 65};sach_giaokhoa;
193523650;Lịch Sử Lớp 10 (Bộ sách Cánh Diều);;available;27000;0;27000;0;5.0;8;{'text': 'Đã bán 76', 'value': 76};sach_giaokhoa;
180749923;Tiếng Anh 12 - Tập 2 - Sách Học Sinh (2022);Bộ Giáo Dục Và Đào Tạo;available;39000;0;39000;0;5.0;9;{'text': 'Đã bán 77', 'value': 77};sach_giaokhoa;
116158362;Tiếng Anh 11 - Tập 2 - Sách Bài Tập (2021);Bộ Giáo Dục Và Đào Tạo;available;27000;0;27000;0;5.0;13;{'text': 'Đã bán 81', 'value': 81};sach_giaokhoa;
117045353;Combo Giáo Trình Kinh Tế Chính Trị Mác - Lênin + Giáo Trình Chủ Nghĩa Xã Hội Khoa Học (Dành Cho Bậc Đại Học Hệ Không Chuyên Lý Luận Chính Trị) - Bộ mới năm 2021;;available;114000;0;114000;0;5.0;117;{'text': 'Đã bán 330', 'value': 330};sach_giaokhoa;Bìa mềm
180749919;Tiếng Anh 12 - Tập 1 - Sách Học Sinh (2022);Bộ Giáo Dục Và Đào Tạo;available;39000;0;39000;0;5.0;10;{'text': 'Đã bán 97', 'value': 97};sach_giaokhoa;
83162438;Combo Kinh Tế Vi Mô và Câu Hỏi - Bài Tập - Trắc Nghiệm Kinh Tế Vi Mô;TS. Nguyễn Như Ý - ThS. Trần Thị Bích Dung;available;160000;32000;128000;20;5.0;206;{'text': 'Đã bán 646', 'value': 646};sach_giaokhoa;Bìa mềm
188471834;Combo Sách Toán Lớp 7 (Kết nối tri thức) (SGK + Bài tập);nhieu tac gia;available;69000;0;69000;0;4.6;7;{'text': 'Đã bán 36', 'value': 36};sach_giaokhoa;Bìa mềm
180999282;Tiếng Anh 11 - Tập 2 - Sách Học Sinh (2022);Bộ Giáo Dục Và Đào Tạo;available;39000;0;39000;0;5.0;7;{'text': 'Đã bán 53', 'value': 53};sach_giaokhoa;
72947198;Giáo Trình Phương Pháp Luận Nghiên Cứu Khoa Học (Tái bản);Vũ Cao Đàm;available;59000;0;59000;0;5.0;63;{'text': 'Đã bán 268', 'value': 268};sach_giaokhoa;Bìa mềm
122812309;Tin học lớp 6 - Sách giáo khoa (Hồ Sĩ Đàm Tổng chủ biên);Hồ Sĩ Đàm;available;18000;0;18000;0;5.0;10;{'text': 'Đã bán 85', 'value': 85};sach_giaokhoa;Bìa mềm
172472609;Combo Hóa Học 12 Nâng Cao (SGK + Bài tập);Lê Xuân Trọng;available;35000;0;35000;0;5.0;10;{'text': 'Đã bán 72', 'value': 72};sach_giaokhoa;Bìa mềm
119026340;Tiếng Anh 6 I-Learn Smart World - Notebook;.;available;38000;0;38000;0;5.0;7;{'text': 'Đã bán 83', 'value': 83};sach_giaokhoa;
169452878;Sách Nâng Cao Lớp 12 - Vật Lí / Hóa Học / Sinh Học (3 cuốn);nhieu tac gia;available;73000;0;73000;0;5.0;8;{'text': 'Đã bán 42', 'value': 42};sach_giaokhoa;Bìa mềm
106349007;Tiếng Anh 9 - Tập 1 - Sách Bài Tập (2021);Bộ Giáo Dục Và Đào Tạo;available;37000;0;37000;0;4.8;19;{'text': 'Đã bán 120', 'value': 120};sach_giaokhoa;
193523844;Chuyên đề học tập Lịch Sử Lớp 10 (Bộ sách Cánh Diều);;available;15000;0;15000;0;4.8;6;{'text': 'Đã bán 32', 'value': 32};sach_giaokhoa;
180749774;Tiếng Anh 11 - Tập 2 - Sách Học Sinh (2022);Bộ Giáo Dục Và Đào Tạo;available;39000;0;39000;0;5.0;6;{'text': 'Đã bán 60', 'value': 60};sach_giaokhoa;
119026329;Tiếng Anh 11 - Tập 1 - Sách Bài Tập (2021);Bộ Giáo Dục Và Đào Tạo;available;29000;0;29000;0;5.0;7;{'text': 'Đã bán 56', 'value': 56};sach_giaokhoa;
187413370;Giáo Trình Cấu Trúc Dữ Liệu Và Giải Thuật;;available;90000;0;90000;0;5.0;5;{'text': 'Đã bán 21', 'value': 21};sach_giaokhoa;Bìa mềm
172472194;Combo 4 Cuốn Sách Ngữ Văn Lớp 6 SGK+SBT (Chân trời sáng tạo);nhieu tac gia;available;66000;0;66000;0;4.5;5;{'text': 'Đã bán 31', 'value': 31};sach_giaokhoa;Bìa mềm
58546803;Giáo Trình Tâm Lý Học Lâm Sàng (tái bản năm 2020);;available;140000;0;140000;0;5.0;73;{'text': 'Đã bán 297', 'value': 297};sach_giaokhoa;Bìa mềm
180749884;Tiếng Anh 4 - Tập 1 - Sách Học Sinh (2022);Bộ Giáo Dục Và Đào Tạo;available;32000;0;32000;0;5.0;5;{'text': 'Đã bán 33', 'value': 33};sach_giaokhoa;
109392185;Combo sách Hóa Học Vô Cơ cơ bản – Hoàng Nhâm (tập 1 + tập 2 + tập 3);;available;269000;0;269000;0;5.0;4;{'text': 'Đã bán 25', 'value': 25};sach_giaokhoa;Bìa mềm
119026255;Tiếng Anh 2 I-Learn Smart Start - Notebook (Vở Tập Viết);.;available;28000;0;28000;0;5.0;8;{'text': 'Đã bán 201', 'value': 201};sach_giaokhoa;
141808627;Hướng Dẫn Ôn Thi Hiệu Quả Môn Chủ Nghĩa Xã Hội Khoa Học (Dùng Cho Sinh Viên Đại Học Không Chuyên Lí Luận Chính Trị);;available;33250;0;33250;0;5.0;11;{'text': 'Đã bán 68', 'value': 68};sach_giaokhoa;Bìa mềm
72223123;Sách - Tiếng Anh Lớp 9 - Kèm File Âm Thanh - Độc quyền Nhân Văn ;nhieu tac gia;available;35000;10000;25000;29;4.7;21;{'text': 'Đã bán 79', 'value': 79};sach_giaokhoa;
1207561;Kinh Tế Vĩ Mô;TS. Nguyễn Như Ý;available;80000;2400;77600;3;5.0;95;{'text': 'Đã bán 366', 'value': 366};sach_giaokhoa;Bìa mềm
116030058;Bộ sách giáo khoa lớp 1 (Cánh Diều) (Bộ bài học 9 quyển) năm 2021;Nguyễn Minh Thuyết (Chủ biên);available;199000;0;199000;0;5.0;12;{'text': 'Đã bán 77', 'value': 77};sach_giaokhoa;Bìa mềm
180749760;Tiếng Anh 6 - Friends Plus - Workbook;Trần Cao Bội Ngọc;available;79000;0;79000;0;5.0;4;{'text': 'Đã bán 72', 'value': 72};sach_giaokhoa;
119348868;Combo 3 cuốn Giáo Trình Lịch Sử Đảng Cộng Sản Việt Nam + Giáo Trình Chủ Nghĩa Xã Hội Khoa Học +Giáo Trình Tư Tưởng Hồ Chí Minh (Dành Cho Bậc Đại Học Hệ Không Chuyên Lý Luận Chính Trị) - Bộ mới năm 2021;Bộ Giáo Dục Và Đào Tạo;available;194120;0;194120;0;5.0;10;{'text': 'Đã bán 56', 'value': 56};sach_giaokhoa;Bìa mềm
72082605;Bài Giảng Kinh tế Vĩ Mô;;available;148000;18000;130000;12;4.7;52;{'text': 'Đã bán 279', 'value': 279};sach_giaokhoa;Bìa mềm
58621057;Giáo Trình Triết Học;.;available;83000;0;83000;0;0.0;0;{'text': 'Đã bán 5', 'value': 5};sach_giaokhoa;Bìa mềm
133436494;Giáo Trinh Điện Tử Cơ Bản Lý Thuyết Và Thực Hành ;;available;88000;0;88000;0;4.8;12;{'text': 'Đã bán 43', 'value': 43};sach_giaokhoa;Bìa mềm
97755049;Sức Bền Vật Liệu;GS.TSKH. Nguyễn Văn Liên;available;445000;46000;399000;10;5.0;6;{'text': 'Đã bán 21', 'value': 21};sach_giaokhoa;Bìa mềm
71074659;Hướng Dẫn Ôn Thi Bồi Dưỡng Học Sinh Giỏi Trung Học Phổ Thông Chuyên Đề Lịch Sử;;available;140000;22000;118000;16;4.8;49;{'text': 'Đã bán 171', 'value': 171};sach_giaokhoa;Bìa mềm
182851036;Tiếng Anh Lớp 8 - Tập 1 (Sách Bài Tập);Bộ Giáo Dục Và Đào Tạo;available;33000;0;33000;0;5.0;4;{'text': 'Đã bán 19', 'value': 19};sach_giaokhoa;
13852623;Marketing Căn Bản;;available;119000;20000;99000;17;5.0;61;{'text': 'Đã bán 836', 'value': 836};sach_giaokhoa;Bìa mềm
117078988;Combo Giáo Giáo Trình Triết Học Mác – Lênin + Giáo Trình Kinh Tế Chính Trị Mác – Lênin (Dành Cho Bậc Đại Học Hệ Không Chuyên Lý Luận Chính Trị) - Bộ mới năm 2021;;available;149960;0;149960;0;5.0;123;{'text': 'Đã bán 409', 'value': 409};sach_giaokhoa;Bìa mềm
71294040;Hóa Học Vô Cơ Cơ Bản, Tập 1- Lý Thuyết Đại Cương Về Hóa Học;;available;74700;0;74700;0;5.0;18;{'text': 'Đã bán 71', 'value': 71};sach_giaokhoa;Bìa mềm
112050836;Combo sách Toán lớp 6 ( Kết nối tri thức với cuộc sống );nhieu tac gia;available;79000;0;79000;0;4.8;20;{'text': 'Đã bán 148', 'value': 148};sach_giaokhoa;Bìa mềm
182851117;Tiếng Anh Lớp 4 - Tập 2 (Sách Học Sinh);Bộ Giáo Dục Và Đào Tạo;available;32000;0;32000;0;5.0;4;{'text': 'Đã bán 47', 'value': 47};sach_giaokhoa;
163678278;Bộ 4 Cuốn Tiếng Việt Lớp 2 (Kết Nối Tri Thức Với Cuộcc Sống);nhieu tac gia;available;78000;0;78000;0;5.0;7;{'text': 'Đã bán 79', 'value': 79};sach_giaokhoa;Bìa mềm
119468791;Combo 4 cuốn Giáo Trình Dành Cho Bậc Đại Học Hệ Không Chuyên Lý Luận Chính Trị: Giáo Trình Kinh Tế Chính Trị Mác – Lênin + Giáo Trình Lịch Sử Đảng Cộng Sản Việt Nam + Giáo Trình Chủ Nghĩa Xã Hội Khoa Học + Giáo Trình Tư Tưởng Hồ Chí Minh;;available;252080;0;252080;0;5.0;42;{'text': 'Đã bán 110', 'value': 110};sach_giaokhoa;Bìa mềm
52216446;Tiếng Anh Trong Xây Dựng Và Kiến Trúc (Tái Bản);;available;117000;0;117000;0;4.8;15;{'text': 'Đã bán 105', 'value': 105};sach_giaokhoa;Bìa mềm
193512291;Chuyên đề học tập Ngữ văn 10 (Bộ sách Cánh Diều);Lã Nhâm Thìn;available;16000;0;16000;0;4.8;4;{'text': 'Đã bán 24', 'value': 24};sach_giaokhoa;
74687334;Giáo Trình Tâm Lí Học Đại Cương;;available;47000;0;47000;0;0.0;0;{'text': 'Đã bán 2', 'value': 2};sach_giaokhoa;
80927136;Hệ thống bài tập & câu hỏi trắc nghiệm nguyên lý kế toán ;PGS.TS Võ Văn Nhị;available;30000;1000;29000;3;4.7;53;{'text': 'Đã bán 323', 'value': 323};sach_giaokhoa;Bìa mềm
178093095;Sách Giáo Khoa Bộ Lớp 9 - Sách Bài Tập (Bộ 7 Cuốn) (2022);Bộ Giáo Dục Và Đào Tạo;available;92200;0;92200;0;4.8;4;{'text': 'Đã bán 36', 'value': 36};sach_giaokhoa;
169861301;Combo Tiếng Anh Lớp 3 Sách Học Sinh Tập 1+2;nhieu tac gia;available;83000;0;83000;0;4.7;3;{'text': 'Đã bán 49', 'value': 49};sach_giaokhoa;Bìa mềm
74439798;Hóa Học Vô Cơ Cơ Bản - Tập 2 - Các Nguyên Tố Hóa Học Điển Hình (Tái bản);;available;81000;0;81000;0;5.0;15;{'text': 'Đã bán 50', 'value': 50};sach_giaokhoa;
117045397;Giáo Trình Lịch Sử Đảng Cộng Sản Việt Nam + Giáo Trình Chủ Nghĩa Xã Hội Khoa Học (Dành Cho Bậc Đại Học Hệ Không Chuyên Lý Luận Chính Trị) - Bộ mới năm 2021;;available;138920;0;138920;0;4.8;13;{'text': 'Đã bán 46', 'value': 46};sach_giaokhoa;Bìa mềm
130083857;Tiếng Việt lớp 1 - Tập 1 (Bộ sách Giáo khoa Cánh Diều);Nguyễn Minh Thuyết (Chủ biên);available;34000;0;34000;0;4.6;10;{'text': 'Đã bán 103', 'value': 103};sach_giaokhoa;Bìa mềm
146270680;Move Up 2 (2021);.;available;45000;0;45000;0;5.0;7;{'text': 'Đã bán 66', 'value': 66};sach_giaokhoa;
71089767;Cơ Sở Ngôn Ngữ Học Và Tiếng Việt;;available;58000;0;58000;0;4.7;26;{'text': 'Đã bán 106', 'value': 106};sach_giaokhoa;Bìa mềm
185970325;Combo Khoa học tự nhiên Lớp 7 (Kết nối tri thức với cuộc sống) (SGK + Bài tập + Vở thực hành);nhieu tac gia;available;106000;0;106000;0;5.0;3;{'text': 'Đã bán 13', 'value': 13};sach_giaokhoa;Bìa mềm
103754762;Bộ Sách Tiếng Anh Lớp 2 ( SHS + SBT) ;nhieu tac gia;available;97000;0;97000;0;4.7;16;{'text': 'Đã bán 147', 'value': 147};sach_giaokhoa;Bìa mềm
180749825;Tiếng Anh 2 - Family And Friends (National Edition) - Student Book;Trần Cao Bội Ngọc;available;79000;0;79000;0;5.0;3;{'text': 'Đã bán 95', 'value': 95};sach_giaokhoa;
141799014;Hướng Dẫn Ôn Thi Hiệu Quả Môn Lịch Sử Đảng Cộng Sản Việt Nam (Dùng Cho Sinh Viên Đại Học Không Chuyên Lí Luận Chính Trị);;available;28500;0;28500;0;5.0;7;{'text': 'Đã bán 54', 'value': 54};sach_giaokhoa;Bìa mềm
119447189;Combo 5 cuốn Giáo Trình Dành Cho Bậc Đại Học Hệ Không Chuyên Lý Luận Chính Trị: Giáo Trình Triết Học, Giáo Trình Kinh Tế Chính Trị ,  Giáo Trình Chủ Nghĩa Xã Hội Khoa Học, Giáo Trình Lịch Sử Đảng Cộng Sản Việt Nam, Giáo Trình Tư Tưởng Hồ Chí Minh;Bộ Giáo Dục Và Đào Tạo;available;344080;0;344080;0;5.0;103;{'text': 'Đã bán 269', 'value': 269};sach_giaokhoa;Bìa mềm
108957056;Hệ Thống Bài Tập & Câu Hỏi Trắc Nghiệm Nguyên Lý Kế Toán;PGS TS Võ Văn Nhị;available;30000;3000;27000;10;5.0;5;{'text': 'Đã bán 28', 'value': 28};sach_giaokhoa;
108952734;Combo sách Khoa Học Tự Nhiên lớp 6 (Kết Nối Tri Thức);nhieu tac gia;available;104000;0;104000;0;4.7;15;{'text': 'Đã bán 66', 'value': 66};sach_giaokhoa;Bìa mềm
52217168;Giáo Trình Vật Liệu Xây Dựng (Tái Bản);.;available;105000;3000;102000;3;4.7;29;{'text': 'Đã bán 144', 'value': 144};sach_giaokhoa;Bìa mềm
72796602;Giáo Trình Cấp Thoát Nước Trong Nhà (Tái Bản);Bộ Xây dựng;available;81000;8200;72800;10;5.0;14;{'text': 'Đã bán 96', 'value': 96};sach_giaokhoa;Bìa mềm
113657077;Giáo Trình Chủ Nghĩa Xã Hội Khoa Học (Dành Cho Bậc Đại Học Hệ Chuyên Lý Luận Chính Trị) ;Bộ Giáo Dục Và Đào Tạo;available;78120;0;78120;0;4.7;26;{'text': 'Đã bán 87', 'value': 87};sach_giaokhoa;Bìa mềm
137256414;Sách Tiếng Việt: Mấy Vấn Đề Ngữ Âm - Ngữ Pháp - Ngữ Nghĩa;Cao Xuân Hạo;available;400000;101000;299000;25;4.6;8;{'text': 'Đã bán 27', 'value': 27};sach_giaokhoa;Bìa cứng
73636146;Bài Tập Hóa Học Đại Cương Tập 2: Cơ Sở Quy Luật Các Quá Trình Hóa Học;;available;200000;24000;176000;12;4.8;24;{'text': 'Đã bán 55', 'value': 55};sach_giaokhoa;Bìa mềm
162096503;Giáo Trình Quản Tri Xuất Nhập Khẩu -  ( Tặng Kèm Sổ Tay );GS TS Đoàn Thị Hồng Vân;available;198000;9900;188100;5;5.0;10;{'text': 'Đã bán 51', 'value': 51};sach_giaokhoa;Bìa mềm
194368597;Công nghệ lớp 10 - Trồng trọt (Bộ sách Cánh Diều);;available;25000;0;25000;0;4.7;3;{'text': 'Đã bán 5', 'value': 5};sach_giaokhoa;Bìa mềm
194179527;Hoạt động trải nghiệm hướng nghiệp lớp 10 (Bộ sách Cánh Diều);;available;17000;0;17000;0;4.7;3;{'text': 'Đã bán 12', 'value': 12};sach_giaokhoa;
110264656;Bộ 10 cuốn SGK lớp 1 (Kết nối tri thức với cuộc sống);nhieu tac gia;available;179000;0;179000;0;5.0;14;{'text': 'Đã bán 99', 'value': 99};sach_giaokhoa;Bìa mềm
58839729;I-Learn Smart Start 1 - Sách Giáo Khoa Tiếng Anh Lớp 1;.;available;78000;0;78000;0;5.0;38;{'text': 'Đã bán 362', 'value': 362};sach_giaokhoa;
124040363;Move Up 1 (2021);.;available;45000;0;45000;0;5.0;16;{'text': 'Đã bán 129', 'value': 129};sach_giaokhoa;
89041426;Giáo trình tham vấn tâm lý;;available;120000;25200;94800;21;5.0;9;{'text': 'Đã bán 90', 'value': 90};sach_giaokhoa;Bìa mềm
52217170;Phương Pháp Đo Bóc Khối Lượng Và Tính Dự Toán Công Trình Xây Dựng (Tái Bản);TS. Bùi Mạnh Hùng;available;66000;6000;60000;9;4.8;50;{'text': 'Đã bán 301', 'value': 301};sach_giaokhoa;Bìa mềm
113657324;Giáo Trình Lịch Sử Đảng Cộng Sản Việt Nam (Dành Cho Bậc Đại Học Hệ Chuyên Lý Luận Chính Trị) - Bộ mới năm 2021;Bộ Giáo Dục Và Đào Tạo;available;110670;0;110670;0;4.8;22;{'text': 'Đã bán 75', 'value': 75};sach_giaokhoa;Bìa mềm
108130861;Tiếng Anh 1 i-Learn Smart Start - Notebook;Nguyễn Thị Ngọc Quyên;available;28000;0;28000;0;5.0;8;{'text': 'Đã bán 125', 'value': 125};sach_giaokhoa;
141809691;Hướng Dẫn Ôn Thi Hiệu Quả Môn Kinh Tế Chính Trị Mác - Lênin (Dùng Cho Sinh Viên Đại Học Không Chuyên Lí Luận Chính Trị);;available;28500;0;28500;0;5.0;12;{'text': 'Đã bán 68', 'value': 68};sach_giaokhoa;Bìa mềm
106349009;Tiếng Anh 9 - Tập 2 - Sách Bài Tập (2021);Bộ Giáo Dục Và Đào Tạo;available;37000;0;37000;0;5.0;19;{'text': 'Đã bán 112', 'value': 112};sach_giaokhoa;
188374176;Combo Sách Ngữ Văn Lớp 10 (Kết nối tri thức với cuộc sống) (SGK + Bài tập + Chuyên đề học tập);nhieu tac gia;available;86000;0;86000;0;4.8;5;{'text': 'Đã bán 81', 'value': 81};sach_giaokhoa;Bìa mềm
73674594;Hóa Học Vô Cơ Cơ Bản - Tập 3 - Các Nguyên Tố Chuyển Tiếp (Tái bản);;available;99000;0;99000;0;5.0;17;{'text': 'Đã bán 58', 'value': 58};sach_giaokhoa;Bìa mềm
73475002;Lịch Sử Văn Minh Thế Giới (Tái bản năm 2020);GS. Vũ Dương Ninh;available;75000;0;75000;0;4.8;49;{'text': 'Đã bán 165', 'value': 165};sach_giaokhoa;Bìa mềm
143787016;Lý thuyết và thực hành Phân tích báo cáo tài chính;;available;199000;23000;176000;12;5.0;10;{'text': 'Đã bán 70', 'value': 70};sach_giaokhoa;
178783363;Dẫn Luận Ngôn Ngữ Học - Tái bản năm 2022;;available;58500;0;58500;0;4.5;2;{'text': 'Đã bán 16', 'value': 16};sach_giaokhoa;Bìa mềm
10689308;Lịch sử văn minh thế giới (Tặng kèm 1 bookmar ngẫu nhiên);GS. Vũ Dương Ninh;available;80000;0;80000;0;4.7;51;{'text': 'Đã bán 414', 'value': 414};sach_giaokhoa;Bìa mềm
